tax_id	superkingdom	phylum	class	order	family	species
418459	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia graminis
451804	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus fumigatus
383855	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora fijiensis
981085	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Moraceae	Morus notabilis
7426	Eukaryota	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Nasonia giraulti
7427	Eukaryota	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Nasonia longicornis
3649	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Carica papaya
261386	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	NA
261390	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma acidarmanus
520522	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces pastorianus
15368	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Brachypodium distachyon
222929	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides posadasii
1206731	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia jiangxiensis
186189	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Xylanimonas cellulosilytica
1219356	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera butanivorans
217090	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus pasadenensis
700750	Bacteria	Candidatus Poribacteria	NA	NA	NA	Candidatus Poribacteria bacterium WGA-A3
6279	Eukaryota	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Brugia malayi
7245	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila yakuba
559295	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea thermotolerans
45351	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella vectensis
7260	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila willistoni
7230	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila mojavensis
7234	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila persimilis
246409	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus delemar
9598	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Pan troglodytes
7425	Eukaryota	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Nasonia vitripennis
284593	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces glabratus
284592	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces hansenii
284591	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia lipolytica
229533	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium graminearum
240176	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis cinerea
5823	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium berghei
31271	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium chabaudi
239364	Viruses	NA	NA	NA	NA	uncultured human fecal virus
7719	Eukaryota	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona intestinalis
469470	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides posadasii
285217	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus terreus
425264	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia restricta
486041	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria bicolor
431895	Eukaryota	NA	Choanoflagellata	Craspedida	Salpingoecidae	Monosiga brevicollis
449239	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium graminearum
1518534	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles coluzzii
510516	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus oryzae
294935	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Enterovibrio coralii
188144	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Enterovibrio norvegicus
545124	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces cerevisiae
570507	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus pneumoniae
1176355	Eukaryota	Microsporidia	NA	NA	Dubosqiidae	Hamiltosporidium tvaerminnensis
103855	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella hinzii
6238	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis briggsae
746128	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus fumigatus
1408159	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga caldifontis
1408160	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga profunda
1411141	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia ficaria
2033	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium testaceum
1063	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cereibacter sphaeroides
1285191	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulfolucanica intricata
1451	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus amylolyticus
59846	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus chibensis
588083	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus xylaniclasticus
946333	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	NA	Rhizobacter gummiphilus
354276	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA
500485	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium rubens
578454	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida parapsilosis
981350	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Komagataella phaffii
1407059	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas aeruginosa
105023	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Nothobranchiidae	Nothobranchius furzeri
1246119	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium canettii
1246120	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium canettii
1246121	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium canettii
1246634	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium canettii
237561	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida albicans
7668	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus purpuratus
7955	Eukaryota	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio rerio
6669	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia pulex
306901	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium globosum
31033	Eukaryota	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Takifugu rubripes
180454	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles gambiae
665079	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia sclerotiorum
334819	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium verticillioides
6945	Eukaryota	Arthropoda	Arachnida	Ixodida	Ixodidae	Ixodes scapularis
1090321	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium hafniense
3827	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer arietinum
336722	Eukaryota	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria tritici
181119	Eukaryota	Chordata	Aves	Passeriformes	Paridae	Pseudopodoces humilis
352472	Eukaryota	Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium discoideum
1387197	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Candidatus Schmidhempelia bombi
85681	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus clementina
85571	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus reticulata
558547	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus deliciosa
37334	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus maxima
2711	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus sinensis
43166	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus aurantium
1432498	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria macrospora
1444310	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia flexa
90268	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	NA
43335	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus alba
646099	NA	NA	NA	NA	NA	human metagenome
482561	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	NA	Paracoccidioides brasiliensis
502779	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	NA	Paracoccidioides lutzii
502780	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	NA	Paracoccidioides brasiliensis
546991	Eukaryota	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria hordei
527640	NA	NA	NA	NA	NA	microbial mat metagenome
1778	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium gordonae
6941	Eukaryota	Arthropoda	Arachnida	Ixodida	Ixodidae	Rhipicephalus microplus
4567	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum turgidum
578458	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum commune
578456	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella mesenterica
578457	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula lacrymans
128017	Eukaryota	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Dimocarpus longan
590646	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma tenuis
1763	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	NA
644358	Eukaryota	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis poae
29394	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum pigrum
29575	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella equigenitalis
655844	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium robertsii
655819	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria bassiana
655863	Eukaryota	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Grosmannia clavigera
104777	Eukaryota	Rotifera	Eurotatoria	Ploima	Brachionidae	Brachionus calyciflorus
244366	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella variicola
8469	Eukaryota	Chordata	NA	Testudines	Cheloniidae	Chelonia mydas
37915	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia maris
115553	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas sulfidaeris
1176257	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	[Pseudomonas] zhaodongensis
2267882	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas sp. SST3
82789	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium sp. ATCC 31749
104588	Eukaryota	Streptophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Pteridium aquilinum
3641	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Theobroma cacao
1074311	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio alfacsensis
749907	NA	NA	NA	NA	NA	sediment metagenome
29461	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella suis
870726	NA	NA	NA	NA	NA	food metagenome
164328	Eukaryota	Oomycota	NA	Peronosporales	Peronosporaceae	Phytophthora ramorum
83154	Eukaryota	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Bassia scoparia
1076179	NA	NA	NA	NA	NA	bioreactor metagenome
1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus lactis
104782	Eukaryota	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta vaga
4006	Eukaryota	Streptophyta	Magnoliopsida	Malpighiales	Linaceae	Linum usitatissimum
1064537	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium paraconglomeratum
908359	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides daeguensis
2867962	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter sp. BMK333-48F3
358	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium tumefaciens
139	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella burgdorferi
34071	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Telluria mixta
749906	NA	NA	NA	NA	NA	gut metagenome
1861841	NA	NA	NA	NA	NA	feces metagenome
506599	NA	NA	NA	NA	NA	bovine gut metagenome
500635	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella multacida
1235509	NA	NA	NA	NA	NA	synthetic metagenome
411466	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia odontolytica
411484	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium sp. SS2/1
411485	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium prausnitzii
411489	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium sp. L2-50
411490	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes caccae
500640	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter youngae
2592666	NA	NA	NA	NA	NA	horse metagenome
500637	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia rustigianii
500634	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium bifidum
511680	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio crossotus
521002	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter smithii
7038	Eukaryota	Arthropoda	Insecta	Hemiptera	Aleyrodidae	Bemisia tabaci
8386	Eukaryota	Chordata	Amphibia	Anura	Bufonidae	Rhinella marina
1331678	NA	NA	NA	NA	NA	zebrafish metagenome
10114	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	NA
1510822	NA	NA	NA	NA	NA	pig gut metagenome
1348798	NA	NA	NA	NA	NA	terrestrial metagenome
500632	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	[Clostridium] nexile
518634	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium breve
518635	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium angulatum
518636	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster asparagiformis
518637	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella biformis
520999	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia alcalifaciens
521000	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia rettgeri
506600	NA	NA	NA	NA	NA	chicken gut metagenome
1792145	NA	NA	NA	NA	NA	manure metagenome
1436733	NA	NA	NA	NA	NA	rat gut metagenome
9783	Eukaryota	Chordata	Mammalia	Proboscidea	Elephantidae	Elephas maximus
1427740	NA	NA	NA	NA	NA	rat metagenome
483214	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter smithii
2303482	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Rat adeno-associated virus
1602388	NA	NA	NA	NA	NA	fish gut metagenome
445971	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis stercorihominis
445972	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus colihominis
445973	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Intestinibacter bartlettii
445974	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia ramosa
500639	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter cancerogenus
521001	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter smithii
521003	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella intestinalis
47770	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus crispatus
1441287	NA	NA	NA	NA	NA	mouse metagenome
1417798	NA	NA	NA	NA	NA	mollusc metagenome
74940	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus tshawytscha
537007	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia hansenii
537010	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Desulfitobacterium hafniense
537013	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	[Clostridium] methylpentosum
545696	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania filiformis
545697	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium celatum
547043	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium pseudocatenulatum
428128	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	[Eubacterium] siraeum
1202446	NA	NA	NA	NA	NA	insect gut metagenome
613189	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio piger
1789662	NA	NA	NA	NA	NA	frog metagenome
1892066	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Cyrtotrachelus buqueti
473819	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium dentium
1699855	NA	NA	NA	NA	NA	food production metagenome
471874	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia stuartii
47678	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides caccae
1735564	NA	NA	NA	NA	NA	cow dung metagenome
77133	Bacteria	NA	NA	NA	NA	uncultured bacterium
411476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides ovatus
411477	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides merdae
470145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola coprocola
1441288	NA	NA	NA	NA	NA	primate metagenome
500633	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptacetobacter hiranonis
537006	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides johnsonii
553973	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	[Clostridium] hylemonae
547042	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola coprophilus
2715852	Eukaryota	Chordata	Mammalia	Primates	Cebidae	Cebus imitator
32644	NA	NA	NA	NA	NA	unidentified
411462	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Dorea longicatena
445970	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes putredinis
537012	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides cellulosilyticus
1711999	NA	NA	NA	NA	NA	invertebrate metagenome
2083302	NA	NA	NA	NA	NA	amphibian metagenome
536231	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia intestinalis
411470	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	[Ruminococcus] gnavus
411479	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides uniformis
411481	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium adolescentis
449673	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides stercoris
500638	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella tarda
537011	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella copri
1131769	NA	NA	NA	NA	NA	human nasopharyngeal metagenome
411460	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	[Ruminococcus] torques
411463	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium ventriosum
411459	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Blautia obeum
411461	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Dorea formicigenerans
411467	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Pseudoflavonifractor capillosus
411901	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides caccae
411902	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster bolteae
411465	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas micra
1616037	NA	NA	NA	NA	NA	milk metagenome
307972	Eukaryota	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	Apostichopus japonicus
2023709	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter sp.
1588881	NA	NA	NA	NA	NA	shrimp gut metagenome
139723	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles culicifacies
7446	Eukaryota	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa mandarinia
440	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter sp.
1120746	Bacteria	NA	NA	NA	NA	bacterium MS4
411474	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus eutactus
411475	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor plautii
411486	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium sp. M62/1
105843	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobutyricum soehngenii
411488	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium sp. A2-232
1680	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium adolescentis
910258	NA	NA	NA	NA	NA	bee metagenome
1744	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium freudenreichii
1580551	NA	NA	NA	NA	NA	annelid metagenome
2173186	NA	NA	NA	NA	NA	whole organism metagenome
838	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	NA
8128	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Oreochromis niloticus
151781	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus intestinalis
85552	Eukaryota	Arthropoda	Malacostraca	Decapoda	Portunidae	Scylla paramamosain
2951411	NA	NA	NA	NA	NA	canine gut metagenome
155864	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli
411903	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella aerofaciens
411471	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Subdoligranulum variabile
411483	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium duncaniae
1775950	NA	NA	NA	NA	NA	invertebrate gut metagenome
88217	Eukaryota	Arthropoda	Insecta	Hymenoptera	Apidae	Apis mellifera
665134	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	[Clostridium] innocuum
1702043	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria sp. BT304
7064	Eukaryota	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Popillia japonica
60710	Eukaryota	Chordata	Mammalia	Primates	Cercopithecidae	Chlorocebus pygerythrus
1521111	NA	NA	NA	NA	NA	rodent metagenome
9669	Eukaryota	Chordata	Mammalia	Carnivora	Mustelidae	Mustela putorius
7959	Eukaryota	Chordata	Actinopteri	Cypriniformes	Xenocyprididae	Ctenopharyngodon idella
425201	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Lycalopex gymnocercus
1601	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus agilis
1632	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus oris
3034326	Bacteria	Verrucomicrobiota	Opitutae	NA	NA	Opitutae bacterium KCR 482
10088	Eukaryota	Chordata	Mammalia	Rodentia	Muridae	NA
853	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium prausnitzii
33967	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc mesenteroides
2034148	NA	NA	NA	NA	NA	canine metagenome
1218275	NA	NA	NA	NA	NA	bovine metagenome
