metagenomic_bases	nonpareil_coverage	preprocessing_id	host_bases	reference_closenees	sequence_id	reads_pre_fastp	reads_post_fastp	bases_pre_fastp	bases_post_fastp	adapter_trimmed_reads	adapter_trimmed_bases	host_reads	singlem_fraction	host_duplicate_fraction	reference_id	sample_id
1081877273	0.83723734147878	PR01729	3277130480	Other	EHI01018	31133328	30321932	4669999200	4359007753	6147433	206061990	22516964	0.6098	NA	G0044	ACD74
10841350545	0.983121041085614	PR02126	48449012	Same	EHI01320	74415628	73156044	11162344200	10889799557	3497472	85537151	322553	0.9284	0.245635	G0056	AGC24
1337594404	0.670417608831676	PR00822	2607715012	Same	EHI00167	30395592	28488440	4559338800	3945309416	8514499	395471474	18409210	0.5747	NA	G0002	ABB03
4342930074	0.823088294016247	PR02788	48086974	Other	EHI02218	30907238	29883338	4636085700	4391017048	3409623	92787965	303033	0.6581999999999999	0.111296	G0001	AHC10
12489373029	0.743835808481353	PR02516	969515177	Other	EHI01699	94426530	91412212	14163979500	13458888206	11653497	286429625	6316806	0.716	0.313444	G0070	AHI31
3786785665	0.822511058911068	PR02994	1345638925	Same	EHI02292	39394276	36084980	5909141400	5132424590	8719198	307511223	9793157	0.7265	0.106216	G0008	ACG30
11054479450	0.971010002614859	PR02208	4968189	Same	EHI01248	76097072	74493664	11414560800	11059447639	4605773	121468081	34224	0.7846	0.21113	G0065	AHQ55
906716853	0.941350098151141	PR02352	9625498160	Other	EHI01544	72449870	71126476	10867480500	10532215013	5021402	152305956	64006292	0.6676000000000001	0.264661	G0005	AAW60
0	0	PR01669	3754400366	Same	EHI00943	26616944	26107256	3992541600	3754400366	4823818	171237736	25005612	0	NA	G0032	AAQ46
2491173198	0.777554062337925	PR00686	7300164	Same	EHI00073	17659664	17296132	2648949600	2498473362	2826584	101578161	50116	0.5760000000000001	NA	G0001	ABL01
1023252828	0.741777178821974	PR02154	5613516973	Other	EHI01347	45268654	44564886	6790298100	6636769801	2216014	46008186	35450508	0.2659	0.290327	G0060	ACK84
6348244889	0.806827272577549	PR02066	44186718	Other	EHI01392	44049458	43034500	6607418700	6392431607	2590807	67302554	259825	0.39030000000000004	0.418706	G0013	AFN39
2283674487	0.738749359667527	PR03308	351599	Other	EHI02615	16489502	15691650	2473425300	2284026086	2488885	73118184	2450	0.5931000000000001	0.014272	G0047	AJP39
1880717170	0.839068276600609	PR01210	1086948047	Same	EHI00366	21750438	20818730	3262565700	2967665217	4558686	195734797	7453198	0.5566	NA	G0032	ACJ47
4107905999	0.570434479036345	PR03117	161964895	Other	EHI02490	30597732	29349068	4589659800	4269870894	5058043	149046208	1094207	0.0181	0.15222	G0087	AEY74
6505162909	0.817351490691352	PR02820	8272601	Other	EHI02153	45910650	44230710	6886597500	6513435510	4499257	129394141	52967	0.7323000000000001	0.110359	G0001	AHG84
2144622005	0.902505910621625	PR02253	7153414733	Other	EHI01648	72087218	67976660	10813082700	9298036738	24521648	1085956929	50803184	0.2138	0.157468	G0054	AII15
3632229569	0.846852539697338	PR03123	45702590	Other	EHI02450	26248368	25237970	3937255200	3677932159	3823888	109766457	297125	0.47259999999999996	0.085284	G0022	AFN18
11718269160	0.90839267073565	PR02496	2361842589	Same	EHI01679	99168208	96036314	14875231200	14080111749	12411546	341632541	15993015	0.1578	0.177416	G0071	ACB22
0	0.702351233598406	PR01176	5377622172	Other	EHI00238	37348874	36409342	5602331100	5377622172	2712464	105403903	33410770	0	NA	G0021	ACD90
6637493901	0.819419409643803	PR00791	2204637514	Same	EHI00499	82376058	71901954	12356408700	8842131415	46460641	2505764339	17658172	0.3243	NA	G0001	ADL93
6773567705	0.795981950790559	PR01148	299988237	Other	EHI00225	48722940	47846078	7308441000	7073555942	3339115	114634201	1881506	0.4179	NA	G0019	AFN08
16419490164	0.750825522640921	PR03267	236415690	Other	EHI02662	117085244	113940696	17562786600	16655905854	16545200	455607938	1532099	0.6275999999999999	0.265203	G0070	AHO29
0	0.979998437585979	PR01710	423531156	Other	EHI00905	55168898	3155038	8275334700	423531156	48469107	3359751989	654194	0	NA	G0040	ACD40
0	0.441077592823725	PR01235	3467436785	Same	EHI00515	24962338	24237112	3744350700	3467436785	4844131	189548059	22712312	0	NA	G0032	OPAU60
3439764216	0.581313728832561	PR00924	1402114369	Same	EHI00459	34554456	33702204	5183168400	4841878585	5880445	235129474	8917650	0.4288	NA	G0008	ABP91
0	0.849489115668515	PR01688	3282313943	Same	EHI00861	24607500	23853904	3691125000	3282313943	8122830	327892357	22097696	0	NA	G0035	ACE36
5428324055	0.828281702420522	PR02951	184794288	Other	EHI02283	42880056	38585352	6432008400	5613118343	6348961	188782459	1180142	0.6425	0.119338	G0001	AHB47
3483518913	0.156223555140211	PR03092	2520779	Other	EHI02340	24565950	23826460	3684892500	3486039692	3346485	90454837	14363	0.5314	0.026703	G0081	AFI85
0	0.992309469169258	PR01690	4920023210	Same	EHI00973	37843296	35521396	5676494400	4920023210	12142243	500573106	33023424	0	NA	G0035	ACC85
2995627140	0.787058230003834	PR03021	289252870	Same	EHI01845	23132918	22284890	3469937700	3284880010	2217486	63802575	1905180	0.6651	0.095859	G0001	AFU87
1532780476	0.912385874943385	PR01962	4617462065	Other	EHI01104	51481402	47142124	7722210300	6150242541	24453436	1158179987	34389904	0.07519999999999999	NA	G0054	AII37
4056583886	0.946092694563717	PR02090	74801533	Same	EHI01284	28394068	27819558	4259110200	4131385419	1645876	42382198	493970	0.8525	0.215426	G0056	AGC4
6400784626	0.95705830455683	PR02140	43510685	Same	EHI01382	44329912	43347656	6649486800	6444295311	2457649	58555170	294578	0.8654999999999999	0.304195	G0056	AGC41
0	0	PR02975	0	Same	EHI02275	NA	NA	NA	NA	NA	NA	NA	NA	NA	G0002	ABA05
0	0	PR02593	7495331730	Same	EHI01760	51274584	50374164	7691187600	7495331730	2433629	62649319	49556050	0	0.256854	G0008	AAA02
0	0	PR02069	0	Same	EHI01352	NA	NA	NA	NA	NA	NA	NA	NA	NA	G0014	AFT46
4185843002	0.809242731353414	PR03337	1172553	Other	EHI02589	29104688	28451480	4365703200	4187015555	3147723	84343020	7041	0.5908	0.03024	G0047	AGO37
0	0	PR01220	5675914701	Same	EHI00439	43195838	40799190	6479375700	5675914701	11645998	517522995	39559110	0	NA	G0032	ACC29
1855782336	0.93110356094652	PR01431	4604281210	Other	EHI00820	44989996	43902318	6748499400	6460063546	4722687	155132230	28604730	0.596	NA	G0031	ACC89
4819246034	0.860825086297869	PR02755	158163898	Same	EHI02037	37551198	34737514	5632679700	4977409932	7194039	251668773	1367624	0.7289	0.202581	G0008	ABC33
4079657007	0.83068192073401	PR02054	32625949364	Other	EHI01239	269921920	256769634	40488288000	36705606371	50624342	2397088976	218899800	0.0432	NA	G0005	AAW20
6704384435	0.908042149249163	PR01652	55171421	Other	EHI01078	46734348	46069638	7010152200	6759555856	4828779	159116759	326504	0.7348	NA	G0023	AFQ29
8054116423	0.929631018244339	PR02799	127355452	Other	EHI02173	57848592	55616790	8677288800	8181471875	5843330	165138002	759672	0.6434000000000001	0.12902	G0001	AHC55
6277164055	0.992812587777403	PR02183	1018159554	Other	EHI01404	50615758	49051778	7592363700	7295323609	2602058	70099866	6445078	0.3757	0.548373	G0062	AGY89
2553258579	0.938922785864368	PR02419	10012967314	Same	EHI01423	86211016	84594156	12931652400	12566225893	4506261	132946831	67044390	0.8674	0.229781	G0008	ABW32
3813602846	0.951494327892836	PR02744	65677497	Same	EHI02016	27932130	26564724	4189819500	3879280343	3842177	109932840	464664	0.7368000000000001	0.064467	G0008	AEL37
2686840244	0.831649266261231	PR00740	16053624	Same	EHI00177	19722700	18622518	2958405000	2702893868	2729410	96394075	106596	0.6665000000000001	NA	G0001	ABJ49
1046542773	0.989802666348407	PR01692	63489401	Other	EHI00882	40383088	8236250	6057463200	1110032174	32807080	2203045202	468311	0.6873	NA	G0036	ACD87
2580975303	0.922697914373274	PR01466	5800908943	Same	EHI00807	58213516	56834288	8732027400	8381884246	5109762	155570777	38697584	0.6507	NA	G0019	AAH77
5691202164	0.937929624617021	PR01204	4235676300	Same	EHI00345	68193514	66934214	10229027100	9926878464	4026833	127241067	27798186	0.7381	NA	G0032	ACZ34
1932384414	0.523541910963395	PR03186	243717889	Other	EHI02470	15610670	14904072	2341600500	2176102303	2321156	75009796	1622304	0.2737	0.122598	G0019	AFN15
0	0	PR01123	2411315900	Other	EHI00090	17429632	16897654	2614444800	2411315900	3441418	133389624	16220704	0	NA	G0005	AAW14
3519645399	0.625646972343317	PR01930	41389705	Same	EHI01140	25100386	24469060	3765057900	3561035104	3168922	128044775	264552	0.0016	NA	G0054	AIG42
1205601465	0.68750032332413	PR01577	4839391583	Same	EHI01039	43045350	42068230	6456802500	6044993048	7768930	284871930	33386720	0.18109999999999998	NA	G0002	AA05
0	0	PR01477	4063901805	Same	EHI00779	27950068	27426100	4192510200	4063901805	1721971	52008848	26775350	0	NA	G0008	AGG11
0	0.724271102266676	PR00826	7314274396	Same	EHI00242	50237668	49519150	7535650200	7314274396	3682898	120084580	45374230	0	NA	G0002	AAA64
7556332046	0.919602680751376	PR02808	398902882	Other	EHI02182	55987868	54077064	8398180200	7955234928	5809788	161613438	2421468	0.6064	0.109316	G0001	AHD01
2340528954	0.766989384074936	PR03020	1145517837	Same	EHI01843	24538050	23640752	3680707500	3486046791	2323554	62989002	7584152	0.6367	0.114476	G0001	AFU92
0	0.717795132349579	PR01386	422693799	Same	EHI00739	2978390	2880626	446758500	422693799	353726	10103673	1172160	0	NA	G0001	AFM71
0	0.453056782670642	PR03254	2612126574	Other	EHI02495	18470658	17906696	2770598700	2612126574	2706242	75592949	15856451	0	0.091834	G0025	AAD55
0	0	PR01623	6256197401	Same	EHI01038	44298186	43496128	6644727900	6256197401	7721677	279595249	42794024	0	NA	G0008	ABW45
0	0.858145429909225	PR01697	2687038889	Same	EHI00963	19308506	18884694	2896275900	2687038889	4379843	159738394	17417394	0	NA	G0038	ACD82
3173993174	0.990186959466818	PR01228	14607431	Same	EHI00474	22706174	22149906	3405926100	3188600605	3808644	151568833	129136	0.9690000000000001	NA	G0032	OPAU28
0	0.875813062985182	PR02350	5533881856	Other	EHI01542	38182562	37435962	5727384300	5533881856	2959409	91049804	32485696	0	0.260763	G0005	AAW40
3234959778	0.775981458520832	PR00817	789953139	Same	EHI00144	29650738	28297524	4447610700	4024912917	6204201	256644794	5785566	0.6645	NA	G0002	ABB26
5982903807	0.919040643562267	PR02457	731475950	Same	EHI01517	47391598	45432642	7108739700	6714379757	3621635	111844977	4987218	0.7297	0.270377	G0008	ABA17
9234935897	0.827127876693872	PR02082	2099680974	Same	EHI01334	78437502	76502198	11765625300	11334616871	5587031	169239571	13561292	0.1821	0.279929	G0026	AAY38
6886987107	0.923296581994216	PR01682	1117447	Other	EHI01074	49180502	47678770	7377075300	6888104554	7703532	283747600	5945	0.7565000000000001	NA	G0034	AFP93
3115633559	0.825610924060391	PR01539	354681478	Same	EHI00880	27962862	26001008	4194429300	3470315037	10507931	509088121	2614489	0.6411	NA	G0002	ABZ41
1939729480	0.735607470116611	PR00795	8067540048	Same	EHI00512	70914782	69495968	10637217300	10007269528	11693233	439494087	53880904	0.5466	NA	G0001	ADL74
3151238042	0.853720884617656	PR02072	303891923	Same	EHI01276	23669058	23223366	3550358700	3455129965	1130154	30176154	1998222	0.6384000000000001	0.191112	G0017	AAN46
5724899650	0.900530547675835	PR02802	646531312	Other	EHI02176	44514942	43363842	6677241300	6371430962	4951187	135629005	3923727	0.6123	0.098632	G0001	AHC64
1222224040	0.96373840752598	PR01713	1664777785	Other	EHI00926	26341840	20707712	3951276000	2887001825	11352269	560609245	11234740	0.3962	NA	G0040	ACD49
0	0.917068651013962	PR01975	5555032318	Other	EHI01132	40925784	39552668	6138867600	5555032318	10768290	443536452	32458652	0	NA	G0054	AIH66
5120370928	0.894989972307286	PR02228	112255644	Other	EHI01343	36144600	35238286	5421690000	5232626572	2146800	56996365	750013	0.8384	0.238767	G0065	AEC25
0	0.939796318337437	PR01907	7138338332	Same	EHI01091	56668174	52905508	8500226100	7138338332	21835997	1005417891	43169760	0	NA	G0054	AIF77
0	0.883889876915211	PR01968	2780003173	Other	EHI01117	19866512	19220816	2979976800	2780003173	3038381	122699035	15053401	0	NA	G0054	AIH26
4512747292	0.929695446569147	PR03094	361790	Other	EHI02348	31414604	30804522	4712190600	4513109082	4094814	110954069	1759	0.6743000000000001	0.01232	G0081	AFI30
6753259988	0.915188436696808	PR00784	94726409	Same	EHI00481	49013590	47738504	7352038500	6847986397	8922802	335541452	637900	0.6715000000000001	NA	G0001	ADJ44
2681014152	0.742303637426713	PR01236	2715429548	Same	EHI00523	44614516	41309012	6692177400	5396443700	18887435	963829893	21533488	0.064	NA	G0032	OPAU20
3884581393	0.73404546339629	PR02326	1407720213	Other	EHI01633	53831782	41167910	8074767300	5292301606	27895335	1633545198	9613801	0.0347	0.383819	G0062	AGZ19
2529888243	0.603715101018692	PR02703	1032755835	Same	EHI02053	25546962	24621560	3832044300	3562644078	4580724	136505437	7024209	0.349	0.072199	G0025	AFT12
3244001256	0.815832840871242	PR01399	81025805	Other	EHI00710	23021044	22432716	3453156600	3325027061	1567653	40962231	444712	0.7454999999999999	NA	G0001	AFL15
2213196558	0.766980012185046	PR03294	1114805340	Other	EHI02689	24166086	22886348	3624912900	3328001898	4630932	154783413	7368538	0.5324	0.41282	G0070	AHO78
4691209870	0.88053232238375	PR00991	786129451	Other	EHI00561	39624184	38303112	5943627600	5477339321	7722441	280729532	5129970	0.6526000000000001	NA	G0017	AGH24
0	0.865477853681397	PR02351	7960384226	Other	EHI01543	54900718	53676636	8235107700	7960384226	3381040	104479024	50241380	0	0.260748	G0005	AAW62
2640507115	0.843063431761409	PR01618	1490547340	Same	EHI01019	30006916	29085538	4501037400	4131054455	6640034	245641259	10546387	0.6661	NA	G0008	ABQ86
0	0.902976614724129	PR01982	3869107431	Other	EHI01149	29355344	27566954	4403301600	3869107431	7978944	351951826	22399484	0	NA	G0054	AII22
4244705388	0.790909204247166	PR02664	650860	Other	EHI01992	29710474	28972822	4456571100	4245356248	3774235	104788215	3724	0.6009	0.032915	G0047	AJP69
6294850667	0.930183247419485	PR02751	38280213	Same	EHI02030	44979656	43497022	6746948400	6333130880	6522513	199588396	282660	0.6073	0.094007	G0008	ADU76
2611973119	0.996717803979262	PR01632	652450576	Other	EHI01020	25296704	22942098	3794505600	3264423695	6595092	303355438	4501277	0.7823	NA	G0012	ACD14
0	0	PR01622	5261743044	Same	EHI01037	37659756	36448426	5648963400	5261743044	5868601	215476552	35857764	0	NA	G0008	ADE04
2961343788	0.792077233736061	PR01358	61754108	Other	EHI00702	20932916	20456936	3139937400	3023097896	1605309	46542931	325190	0.6008	NA	G0001	AEY22
3806156008	0.806276937985995	PR00960	753319432	Same	EHI00471	32073998	31555776	4811099700	4559475440	5248404	183248597	4907196	0.4681	NA	G0015	AFV82
3435932522	0.595255510363594	PR01250	1423695821	Same	EHI00581	35037156	34141814	5255573400	4859628343	7437005	285107819	9736848	0.0599	NA	G0032	ACP13
0	0.715654123955788	PR03028	659211031	Same	EHI01856	4602702	4476204	690405300	659211031	476491	14479323	312181	0	0.169464	G0001	AFV04
3732441847	0.786562709335768	PR01353	189088094	Other	EHI00670	27262600	26649786	4089390000	3921529941	2508322	79274947	1025092	0.6247	NA	G0001	ABQ45
920269798	0.753022634664972	PR02889	190163	Other	EHI02101	6741640	6391894	1011246000	920459961	1296577	43166688	1640	0.6147	0.068331	G0047	ABE10
1429463564	0.911104171116037	PR02623	3660199979	Same	EHI01795	35591226	34545064	5338683900	5089663543	3224228	111561501	23604604	0.3883	0.243998	G0054	AIH15
0	0	PR02972	0	Same	EHI02270	NA	NA	NA	NA	NA	NA	NA	NA	NA	G0002	ABB18
1248085876	0.71298409404343	PR01394	3256101	Other	EHI00705	8723472	8480938	1308520800	1251341977	729625	21867790	19060	0.7044	NA	G0001	AFK88
6926949868	0.693605104786498	PR02240	1075435760	Same	EHI01649	66982830	60165034	10047424500	8002385628	29217989	1395430665	7851494	0.0012	0.190269	G0054	AIG09
0	0	PR01475	3597415619	Same	EHI00777	25101796	24366294	3765269400	3597415619	1957002	60721817	23654250	0	NA	G0008	AGG08
4084951241	0.988677155838956	PR01171	626045057	Other	EHI00204	33708736	32308676	5056310400	4710996298	4846135	180875305	3926684	1.2853999999999999	NA	G0025	ACP21
5656062695	0.91633135527091	PR01450	167321399	Same	EHI00763	39745278	39335068	5961791700	5823384094	2803869	78684881	1069548	0.6639	NA	G0001	AFU65
4055038291	0.803879305748141	PR01378	324605759	Same	EHI00720	30301044	29455718	4545156600	4379644050	1566699	39226851	1939718	0.6436	NA	G0001	AFM85
3883032364	0.825126933175744	PR01241	331372750	Same	EHI00570	35532544	31735222	5329881600	4214405114	14918863	769385683	2381980	0.3471	NA	G0032	OPAU38
0	0	PR01579	154314546	Same	EHI00860	1230058	1141464	184508700	154314546	454212	19778565	1012809	0	NA	G0008	ABW35
2009089836	0.8587110974967	PR02230	4644537522	Same	EHI01387	45929292	44882456	6889393800	6653627358	3196322	93309723	31038700	0.8554999999999999	0.354002	G0065	AED12
0	0.689611542468167	PR02039	4006595695	Other	EHI01216	27679774	26998584	4151966100	4006595695	1627847	47611976	23628852	0	NA	G0025	AAE14
5365124132	0.89865634578028	PR01331	9130713	Other	EHI00695	36851960	36055174	5527794000	5374254845	1455934	34612674	49194	0.6966	NA	G0001	AEX73
3269416537	0.811825310527014	PR03139	933664373	Other	EHI02414	30931724	29860326	4639758600	4203080910	9262764	286352961	6653987	0.9047	0.079156	G0025	AAD63
4777643268	0.626592647557124	PR01470	629900618	Other	EHI00809	38000560	37089438	5700084000	5407543886	5366183	163225571	3574504	0.0326	NA	G0019	AAH84
968145022	0.889076470746052	PR02167	5316779571	Other	EHI01366	43345180	42238172	6501777000	6284924593	2127952	58167338	34068336	0.0382	0.342793	G0062	AGZ55
0	0.722442924557748	PR02547	10178288620	Same	EHI01723	69515272	68356240	10427290800	10178288620	2908110	73555701	64978852	0	0.215186	G0001	ABK68
3470257233	0.643839818256916	PR03093	273865183	Other	EHI02341	26961998	25767702	4044299700	3744122416	4321410	130268127	1581610	0.3467	0.032314	G0081	AFI38
4135116247	0.85117834811399	PR03251	95790253	Other	EHI02522	30479836	29592832	4571975400	4230906500	7277560	221123526	570124	0.6455	0.36936	G0089	AEY41
4789165715	0.921113571615573	PR03349	578456	Other	EHI02605	33487366	32428368	5023104900	4789744171	2867571	77875464	4165	0.7184	0.061097	G0047	AGP52
12207970145	0.938573351499499	PR02500	7140731755	Same	EHI01683	136530128	131823488	20479519200	19348701900	16037717	456009221	48241956	0.1139	0.177479	G0071	ACB23
3700136400	0.739454701032864	PR00972	225140497	Same	EHI00311	39838596	31313910	5975789400	3925276897	23170444	1282331968	1721514	0.1082	NA	G0016	ADF10
0	0.984540098163565	PR01039	3791832220	Other	EHI00174	29548920	26353638	4432338000	3791832220	6377042	263418680	23961742	0	NA	G0004	AAB78
4211603020	0.730054339894562	PR03243	11506988	Other	EHI02511	33773674	31770768	5066051100	4223110008	15186719	603369832	79151	0.0161	0.095586	G0089	AEY39
2614434093	0.910550865333915	PR03033	643281555	Same	EHI02402	24775496	23498920	3716324400	3257715648	7477512	290129296	5241355	0.6994	0.042369	G0014	AAH35
1315883318	0.733471394541976	PR01152	845405	Other	EHI00196	9707868	8847752	1456180200	1316728723	393993	11148449	4914	0.7541	NA	G0001	ABH60
1261113152	0.91580599805231	PR01940	1409999614	Same	EHI01184	18866984	18117110	2830047600	2671112766	1582275	54312562	9006627	0.7522	NA	G0054	AIH48
5066418163	0.833193079606319	PR01718	44167332	Same	EHI00977	35906502	35460398	5385975300	5110585495	6172275	216595926	303558	0.6416	NA	G0041	AAN59
0	0.751379552212678	PR02531	11656653895	Same	EHI01707	79978724	78286008	11996808600	11656653895	3223017	84338561	74315900	0	0.213267	G0001	ABI57
1474474184	0.538162196134305	PR03172	1106770420	Other	EHI02452	21306294	19298758	3195944100	2581244604	9405684	399399184	7866249	0.2633	0.072517	G0019	AAH16
6631289740	0.920422644342584	PR02569	43928728	Other	EHI01811	45632922	44889278	6844938300	6675218468	2371437	59257422	209628	0.7108	0.215044	G0001	AHW73
6996120838	0.805400060802085	PR00966	97894054	Same	EHI00548	49619614	48910324	7442942100	7094014892	7107766	259574709	646258	0.6759999999999999	NA	G0015	AFW08
0	0.586563559596783	PR01564	4641465330	Same	EHI01011	32487296	31909940	4873094400	4641465330	4357680	151734386	29188048	0	NA	G0002	ABO06
7841331886	0.891165096795089	PR02800	48324490	Other	EHI02174	56014856	53640164	8402228400	7889656376	5765000	161385143	295019	0.6712	0.112992	G0001	AHC59
3333468034	0.757471352002205	PR03039	627101313	Same	EHI02352	28164156	27549500	4224623400	3960569347	5658533	177529026	4296389	0.6439	0.060855	G0023	ABC77
4906098152	0.870739508000864	PR00832	610885883	Same	EHI00309	39852208	37918880	5977831200	5516984035	5732557	180837468	4112280	0.6809000000000001	NA	G0002	ABG64
0	0	PR00819	2778415163	Same	EHI00153	19583294	19176076	2937494100	2778415163	2834836	103634022	17973458	0	NA	G0002	AAV39
4305388303	0.785599632434085	PR03050	637375	Other	EHI02338	30296296	29523584	4544444400	4306025678	4420775	128711195	5465	0.6273	0.01733	G0047	ABD20
5531624185	0.805353415887126	PR02184	1602358398	Other	EHI01405	49683178	48180888	7452476700	7133982583	3543813	96888967	10269200	0.0144	0.461996	G0062	AGZ41
0	0	PR01624	5935129373	Same	EHI01040	42064814	41286938	6309722100	5935129373	7322182	269622032	40666280	0	NA	G0008	ABS19
0	0.91974088167341606	PR01958	4820743514	Other	EHI01099	36334762	35100760	5450214300	4820743514	12149486	504038193	28236386	0	NA	G0054	AIG02
3410598211	0.955029550519248	PR02992	956479551	Same	EHI02274	32586244	29825230	4887936600	4367077762	4046370	114541950	6469531	0.7745000000000001	0.09469	G0008	AAV74
4252307890	0.834541371385074	PR03007	274818457	Other	EHI01846	32127264	31132670	4819089600	4527126347	4783076	161140343	1971629	0.7006	0.372185	G0001	AFV09
6056942386	0.890795461992082	PR03369	1240215	Other	EHI02635	42428626	41270908	6364293900	6058182601	4908843	153339451	11425	0.6634	0.043956	G0047	AGP42
8135539738	0.788965243793684	PR02709	2666019144	Same	EHI02059	77194268	74837676	11579140200	10801558882	14588338	449817871	18231660	0.5424	0.130083	G0025	AFT13
0	0	PR01259	5817787186	Same	EHI00593	46807792	41566590	7021168800	5817787186	10987550	513378437	40221628	0	NA	G0032	ACC03
0	0	PR03032	3998852911	Same	EHI02401	28304436	27354636	4245665400	3998852911	3827477	109939541	26892100	0	0.069238	G0014	ACK44
3428364941	0.836698212787538	PR02777	22909680	Other	EHI02184	24302800	23476272	3645420000	3451274621	2552325	72491096	142289	0.6613	0.09724	G0001	ABI37
3908460654	0.94504510422824906	PR02157	2722313306	Other	EHI01391	46116114	44765976	6917417100	6630773960	3628567	117642610	17185212	0.605	0.618275	G0060	ACK88
0	0	PR00763	528626111	Same	EHI00359	3672882	3591924	550932300	528626111	382939	11086236	3287390	0	NA	G0001	ADK03
4913324642	0.998144175276222	PR01495	903307474	Other	EHI00852	50302454	39298728	7545368100	5816632116	11841080	706866574	5785082	1.1449	NA	G0011	ACD80
4031327158	0.9661139323305	PR03130	267644279	Same	EHI02460	29833128	29249974	4474969200	4298971437	3482867	90228090	1835943	0.9018	0.130415	G0014	ACK50
2407064361	0.815898064416298	PR02610	1459003899	Other	EHI01785	26626330	26217770	3993949500	3866068260	2603999	69523317	9288465	1.0739	0.323749	G0039	AGI49
0	0	PR02918	136198846	Other	EHI02143	3615192	933472	542278800	136198846	2693527	155306060	414	0	0.985507	G0033	C2_EXB0076
3339432794	0.866802813107563	PR03075	381952058	Other	EHI02363	25976874	25560216	3896531100	3721384852	4093334	111565932	2267952	0.5371	0.054809	G0079	ADG63
2277800681	0.72822752955606	PR02478	16514677	Same	EHI01580	16901194	16221262	2535179100	2294315358	5221881	148798223	119252	0.0866	0.366732	G0008	AEV27
4086746845	0.80859929702232	PR01998	16301835	Other	EHI01175	31661140	29668488	4749171000	4103048680	9712064	427226411	120219	0.6685	NA	G0053	AEA48
2549439608	0.650286751409312	PR03038	2525720521	Other	EHI02408	36526430	34906794	5478964500	5075160129	5949496	174239739	16263356	0.10679999999999999	0.114026	G0019	AAH50
1607156347	0.911795758955755	PR01711	2354042710	Other	EHI00968	37953030	28242084	5692954500	3961199057	15822015	859349452	15823061	0.5012	NA	G0040	ACE20
3385154183	0.837395355775612	PR00830	1254602447	Same	EHI00289	32646090	31583440	4896913500	4639756630	3041693	104742276	8309120	0.6849	NA	G0002	ABA61
3793173569	0.841186859977551	PR02875	2579763836	Same	EHI02081	47853978	44336716	7178096700	6372937405	11342716	416207231	17592284	0.4637	0.252763	G0071	ACB61
1186014337	0.708198331003187	PR01193	1602406648	Same	EHI00186	28942764	24444654	4341414600	2788420985	19998560	1139255722	13773540	0.2396	NA	G0032	OPAU8
0	0	PR01042	4809575295	Same	EHI00265	37907732	33261126	5686159800	4809575295	10444165	414486071	32217328	0	NA	G0014	AAH19
1103263655	0.61292932628921	PR01594	3484229042	Same	EHI00914	32676006	31856336	4901400900	4587492697	5712567	199492854	24029624	0.6051	NA	G0008	ABQ13
4293038259	0.825685381830267	PR02841	1541555	Other	EHI02079	31355332	29539566	4703299800	4294579814	5169154	179151770	13501	0.6412	0.052615	G0047	AJP52
0	0	PR01286	9572167590	Same	EHI00629	69682886	67413594	10452432900	9572167590	15283090	610646769	65359348	0	NA	G0032	ACJ48
2879519836	0.862864437781548	PR02791	823447179	Other	EHI02223	26361708	25359800	3954256200	3702967015	3560762	105242000	5112142	0.6133	0.10005	G0001	AHB63
0	0	PR01017	2874056740	Other	EHI00064	21952946	20873004	3292941900	2874056740	6898206	307596054	19900478	0	NA	G0004	AD79
2794213584	0.853720884617656	PR03348	33019	Other	EHI02604	19518330	18923946	2927749500	2794246603	1752327	45456189	239	0.7827	0.018868	G0047	AGP63
6125137963	0.919105141272968	PR02512	41270629	Other	EHI01695	43417276	41790002	6512591400	6166408592	4607015	106131725	263508	0.2518	0.057234	G0070	AHI74
1117974666	0.708953682382058	PR02354	2452450647	Other	EHI01546	25595172	24964086	3839275800	3570425313	5395063	183887136	16600794	0.2259	0.243416	G0005	AAW68
4686237240	0.887163032626119	PR01531	135375285	Other	EHI01071	33739654	33165982	5060948100	4821612525	4605954	160245007	871567	0.7045	NA	G0001	AFP91
2182851459	0.648963574453924	PR02477	411808018	Same	EHI01578	19354670	18636396	2903200500	2594659477	6398151	217300680	2858085	0.0617	0.282806	G0008	AEV04
0	0.765283522753087	PR01406	5034730709	Other	EHI00797	34999590	34233764	5249938500	5034730709	3319917	116114933	31245422	0	NA	G0021	ACE11
4539556423	0.88778240040597	PR02226	23522716	Other	EHI01341	32191976	31334924	4828796400	4563079139	4877306	152551365	158302	0.7655	0.22345	G0065	AEC56
0	0	PR02871	6978	Other	EHI02107	72	54	10800	6978	48	2308	2	0	0	G0062	AIV55
0	0	PR01257	9734610431	Same	EHI00590	74409146	70401732	11161371900	9734610431	22068230	1011053889	68391060	0	NA	G0032	ADA19
6203871307	0.915160783780235	PR00722	38727564	Same	EHI00119	44582670	43021422	6687400500	6242598871	6282248	222782466	259134	0.5982999999999999	NA	G0001	ABK59
0	0.569017787716347	PR01133	3175482621	Other	EHI00145	24340040	23290876	3651006000	3175482621	8388111	343767547	19577162	0	NA	G0005	AAW10
1731516578	0.439724948579669	PR03113	1252945776	Other	EHI02427	20936010	20489800	3140401500	2984462354	3169022	92882283	7106404	0.0196	0.069753	G0027	AFN33
