"","library_id","library_batch","sample_id","extraction_id","library_input_volume","library_input_dna","library_input_dna_concentration","library_adaptor_molarity","library_PCR_cycles"
"320","AAC15E2L1","LIB0012","AAC15","AAC15E2",24,0,0,10,19
"321","AAA57E1L1","LIB0012","AAA57","AAA57E1",19,193.8,10.2,20,10
"322","AAC40E2L1","LIB0012","AAC40","AAC40E2",24,8.6,0.36,10,19
"323","AAA53E1L1","LIB0012","AAA53","AAA53E1",24,105.4,4.39,20,19
"324","ABA60E1L1","LIB0012","ABA60","ABA60E1",22,196.5,8.93,20,7
"325","AAC09E2L1","LIB0012","AAC09","AAC09E2",24,99.1,4.13,20,7
"326","AAW16E2L1","LIB0012","AAW16","AAW16E2",7,179.9,25.7,20,10
"327","AAA48E1L1","LIB0012","AAA48","AAA48E1",24,86.9,3.62,20,10
"328","AAC33E2L1","LIB0012","AAC33","AAC33E2",7,183.4,26.2,20,10
"329","AAU89E1L1","LIB0012","AAU89","AAU89E1",20,200,10,20,7
"330","AAB84E2L1","LIB0012","AAB84","AAB84E2",24,57.6,2.4,20,10
"331","C1_EXB0008E1L1","LIB0012","C1_EXB0008","C1_EXB0008E1",0,0,0.06,10,19
"332","AAV40E1L1","LIB0012","AAV40","AAV40E1",5,180.5,36.1,20,7
"333","ABB03E1L1","LIB0013","ABB03","ABB03E1",24,27.8,1.16,10,10
"334","ABJ45E1L2","LIB0013","ABJ45","ABJ45E1",13,185.9,14.3,20,7
"335","ABJ79E1L2","LIB0013","ABJ79","ABJ79E1",18,198,11,20,13
"336","AAB37E1L1","LIB0013","AAB37","AAB37E1",24,171.4,7.14,20,7
"337","AAU70E1L1","LIB0013","AAU70","AAU70E1",15,189,12.6,20,7
"338","AAS13E2L1","LIB0013","AAS13","AAS13E2",24,15.8,0.66,10,10
"339","AAA56E1L1","LIB0013","AAA56","AAA56E1",24,38.6,1.61,10,7
"340","AAB23E1L1","LIB0013","AAB23","AAB23E1",10,199,19.9,20,7
"341","AAS16E2L1","LIB0013","AAS16","AAS16E2",24,36.5,1.52,10,7
"342","ABJ49E1L2","LIB0013","ABJ49","ABJ49E1",24,199.2,8.3,20,7
"343","ABK05E1L2","LIB0013","ABK05","ABK05E1",24,132.7,5.53,20,10
"344","AAU91E1L1","LIB0013","AAU91","AAU91E1",6,191.4,31.9,20,7
"345","ABA58E1L1","LIB0013","ABA58","ABA58E1",24,136.8,5.7,20,13
"346","ABL72E1L2","LIB0013","ABL72","ABL72E1",11,198,18,20,7
"347","AAC21E2L1","LIB0013","AAC21","AAC21E2",24,3.8,0.16,10,13
"348","AAA64E1L1","LIB0013","AAA64","AAA64E1",24,73,3.04,20,7
"349","ABA65E1L1","LIB0013","ABA65","ABA65E1",6,178.2,29.7,20,7
"350","AAU84E1L1","LIB0013","AAU84","AAU84E1",24,128.6,5.36,20,7
"351","AAC14E2L1","LIB0013","AAC14","AAC14E2",24,0,0,10,19
"352","AAV27E1L1","LIB0013","AAV27","AAV27E1",10,193,19.3,20,10
"353","ABI47E2L2","LIB0013","ABI47","ABI47E2",18,194.4,10.8,20,7
"354","AAA92E1L1","LIB0013","AAA92","AAA92E1",24,93.1,3.88,20,7
"355","AAB78E2L1","LIB0013","AAB78","AAB78E2",24,0,0,10,19
"356","AAB32E1L1","LIB0013","AAB32","AAB32E1",21,199.5,9.5,20,7
"357","ABI38E1L2","LIB0013","ABI38","ABI38E1",15,190.5,12.7,20,7
"358","AAA75E1L1","LIB0013","AAA75","AAA75E1",20,192.4,9.62,20,10
"359","ABJ71E1L2","LIB0013","ABJ71","ABJ71E1",24,71.3,14,20,7
"360","AAS01E2L1","LIB0013","AAS01","AAS01E2",24,9.4,0.39,10,10
"361","OPAU2E1L1","LIB0014","OPAU2","OPAU2E1",24,5.7,0.24,10,10
"362","OPAU6E1L1","LIB0014","OPAU6","OPAU6E1",24,14.2,0.59,10,13
"363","OPAU10E1L1","LIB0014","OPAU10","OPAU10E1",24,5.6,0.23,10,13
"364","OPAU8E1L1","LIB0014","OPAU8","OPAU8E1",24,9.5,0.39,10,10
"365","OPAU12E1L1","LIB0014","OPAU12","OPAU12E1",24,6.7,0.28,10,10
"366","OPAU4E1L1","LIB0014","OPAU4","OPAU4E1",24,3.7,0.15,10,10
"367","C1_EXB0009E1L1","LIB0014","C1_EXB0009","C1_EXB0009E1",24,0,0,10,19
"368","OPAU14E1L1","LIB0014","OPAU14","OPAU14E1",24,16.4,0.68,10,13
"369","AAX73E1L1","LIB0015","AAX73","AAX73E1",24,31,1.29,10,10
"370","AAX75E1L1","LIB0015","AAX75","AAX75E1",24,4.3,0.18,10,16
"371","AAX76E1L1","LIB0015","AAX76","AAX76E1",24,1.3,0.06,10,16
"372","AAX83E1L1","LIB0015","AAX83","AAX83E1",24,0,0,10,19
"373","AAH51E1L1","LIB0015","AAH51","AAH51E1",24,9.6,0.4,10,19
"374","AAH18E1L1","LIB0015","AAH18","AAH18E1",24,7.7,0.32,10,16
"375","AAI03E1L1","LIB0015","AAI03","AAI03E1",24,34.8,1.45,10,16
"376","AAH32E1L1","LIB0015","AAH32","AAH32E1",24,8.4,0.35,10,16
"377","AAH52E1L1","LIB0015","AAH52","AAH52E1",24,11,0.46,10,16
"378","AAH33E1L1","LIB0015","AAH33","AAH33E1",24,65.5,2.73,10,13
"379","AAH19E1L1","LIB0015","AAH19","AAH19E1",24,1.6,0.07,10,19
"380","AAH61E1L1","LIB0015","AAH61","AAH61E1",24,18.2,0.76,10,13
"381","AAI04E1L1","LIB0015","AAI04","AAI04E1",24,23.9,1,10,13
"382","L1","LIB0015","","",24,0,NA,10,19
"383","C2_EXB0010E1L1","LIB0015","C2_EXB0010","C2_EXB0010E1",24,0,0,10,19
"384","AAH27E1L1","LIB0015","AAH27","AAH27E1",24,42,1.75,10,16
"385","AAX93E1L1","LIB0015","AAX93","AAX93E1",24,29.8,1.24,10,13
"386","AAH60E1L1","LIB0015","AAH60","AAH60E1",24,16.8,0.7,10,13
"387","C1_EXB0010E1L1","LIB0015","C1_EXB0010","C1_EXB0010E1",24,0,0,10,19
"388","AAX97E1L1","LIB0015","AAX97","AAX97E1",24,7.2,0.3,10,13
"389","AAX81E1L1","LIB0015","AAX81","AAX81E1",24,0,0,10,19
"390","L1","LIB0016","","",25,4.8,NA,10,16
"391","L1","LIB0016","","",25,7.7,NA,10,16
"392","L1","LIB0016","","",25,10.6,NA,10,16
"393","L1","LIB0016","","",25,28.3,NA,10,16
"394","L1","LIB0016","","",25,12.6,NA,10,16
"395","L1","LIB0016","","",25,42.5,NA,10,16
"396","L1","LIB0016","","",25,24.8,NA,10,16
"397","L1","LIB0016","","",25,13.9,NA,10,16
"398","L1","LIB0016","","",25,6.6,NA,10,16
"399","L1","LIB0016","","",25,NA,NA,10,16
"400","L1","LIB0016","","",25,50.5,NA,20,16
"401","L1","LIB0016","","",25,5.5,NA,10,16
"402","L1","LIB0016","","",0,NA,NA,10,16
"403","L1","LIB0016","","",25,12.6,NA,10,16
"404","L1","LIB0016","","",25,17.6,NA,10,16
"405","L1","LIB0016","","",25,103.5,NA,20,16
"406","L1","LIB0016","","",25,NA,NA,10,16
"407","L1","LIB0016","","",25,4.6,NA,10,16
"408","L1","LIB0016","","",25,11.6,NA,10,16
"409","L1","LIB0016","","",25,8,NA,10,16
"410","L1","LIB0016","","",25,74.8,NA,20,16
"411","L1","LIB0016","","",0,NA,NA,10,16
"412","L1","LIB0016","","",25,11.1,NA,10,16
"413","L1","LIB0016","","",25,125,NA,20,16
"414","L1","LIB0016","","",25,29,NA,10,16
"415","L1","LIB0016","","",25,6.8,NA,10,16
"416","L1","LIB0016","","",25,5.7,NA,10,16
"417","L1","LIB0016","","",25,2.4,NA,10,16
"418","L1","LIB0016","","",25,2.3,NA,10,16
"419","L1","LIB0016","","",25,5.9,NA,10,16
"420","L1","LIB0016","","",25,NA,NA,10,16
"421","L1","LIB0016","","",25,7.1,NA,10,16
"422","L1","LIB0016","","",25,35.3,NA,10,16
"423","L1","LIB0016","","",25,NA,NA,10,16
"424","ABW28E1L1","LIB0017","ABW28","ABW28E1",24,90.5,3.77,20,13
"425","ABW34E1L1","LIB0017","ABW34","ABW34E1",24,144.7,6.03,20,13
"426","ADF10E1L1","LIB0017","ADF10","ADF10E1",24,32.2,1.34,20,19
"427","AAL73E1L1","LIB0017","AAL73","AAL73E1",24,58.6,2.44,20,13
"428","AAM10E1L1","LIB0017","AAM10","AAM10E1",24,165.6,6.9,20,13
"429","ADF01E1L1","LIB0017","ADF01","ADF01E1",24,67,2.79,20,13
"430","ABG37E1L1","LIB0017","ABG37","ABG37E1",24,57.6,2.4,20,13
"431","AAM41E1L1","LIB0017","AAM41","AAM41E1",24,161.8,6.74,20,13
"432","ABG02E1L1","LIB0017","ABG02","ABG02E1",24,92.4,3.85,20,13
"433","ABW36E1L1","LIB0017","ABW36","ABW36E1",24,73.9,3.08,20,13
"434","ADA10E1L1","LIB0017","ADA10","ADA10E1",24,28.3,1.18,20,19
"435","ADM55E1L1","LIB0017","ADM55","ADM55E1",15,199.5,13.3,20,10
"436","ADK23E1L1","LIB0017","ADK23","ADK23E1",23,193,8.39,20,NA
"437","AAM53E1L1","LIB0017","AAM53","AAM53E1",24,74.4,3.1,20,NA
"438","ABW37E1L1","LIB0017","ABW37","ABW37E1",24,152.6,6.36,20,13
"439","AAN04E1L1","LIB0017","AAN04","AAN04E1",10,197,19.7,20,10
"440","ACZ32E1L1","LIB0017","ACZ32","ACZ32E1",24,29.8,1.24,20,19
"441","ABG28E1L1","LIB0017","ABG28","ABG28E1",24,68.4,2.85,20,13
"442","ADJ98E1L1","LIB0017","ADJ98","ADJ98E1",24,101.8,4.24,20,13
"443","ADK21E1L1","LIB0017","ADK21","ADK21E1",24,57.6,2.4,20,16
"444","AAM59E1L1","LIB0017","AAM59","AAM59E1",24,33.8,1.41,20,16
"445","ADF33E1L1","LIB0017","ADF33","ADF33E1",24,29.3,1.22,20,19
"446","ADJ92E1L1","LIB0017","ADJ92","ADJ92E1",20,192.4,9.62,20,NA
"447","ADA31E1L1","LIB0017","ADA31","ADA31E1",24,38.4,1.6,20,13
"448","ADF30E1L1","LIB0017","ADF30","ADF30E1",24,4.5,0.19,20,19
"449","ABG64E1L1","LIB0017","ABG64","ABG64E1",24,276,11.5,20,16
"450","AAM36E1L1","LIB0017","AAM36","AAM36E1",20,193.2,9.66,20,19
"451","ACZ33E1L1","LIB0017","ACZ33","ACZ33E1",24,77.5,3.23,20,NA
"452","ABG38E1L1","LIB0017","ABG38","ABG38E1",24,42,1.75,20,NA
"453","ADK18E1L1","LIB0017","ADK18","ADK18E1",24,47,1.96,20,13
"454","ADK03E1L1","LIB0017","ADK03","ADK03E1",24,29.8,1.24,20,16
"455","ADM46E1L1","LIB0017","ADM46","ADM46E1",24,30,1.25,20,16
"456","ABG11E1L1","LIB0017","ABG11","ABG11E1",24,82.1,3.42,20,13
"457","ACB37E1L1","LIB0017","ACB37","ACB37E1",24,43.4,1.81,20,16
"458","ACZ48E1L1","LIB0017","ACZ48","ACZ48E1",24,38.4,1.6,20,16
"459","ADK29E1L1","LIB0017","ADK29","ADK29E1",24,81.6,3.4,20,13
"460","ACZ58E1L1","LIB0017","ACZ58","ACZ58E1",24,54.2,2.26,20,16
"461","C1_EXB0013E1L1","LIB0017","C1_EXB0013","C1_EXB0013E1",24,0,0,10,19
"462","ABW32E1L1","LIB0017","ABW32","ABW32E1",24,53.5,2.23,20,13
"463","ACZ34E1L1","LIB0017","ACZ34","ACZ34E1",24,50.2,2.09,20,16
"464","ADM62E1L1","LIB0017","ADM62","ADM62E1",24,190.1,7.92,20,13
"465","ADK10E1L1","LIB0017","ADK10","ADK10E1",24,42.2,1.76,20,NA
"466","ADK31E1L1","LIB0017","ADK31","ADK31E1",24,32.9,1.37,20,NA
"467","ABW39E1L1","LIB0017","ABW39","ABW39E1",24,135.8,5.66,20,13
"468","ADF26E1L1","LIB0017","ADF26","ADF26E1",24,49,2.04,20,19
"469","ABG57E1L1","LIB0017","ABG57","ABG57E1",12,199.2,16.6,20,NA
"470","AAL47E1L1","LIB0017","AAL47","AAL47E1",24,158.4,6.6,20,13
"471","ACB36E1L1","LIB0017","ACB36","ACB36E1",24,33.8,1.41,20,19
"472","BATA19E1L1","LIB0018","BATA19","BATA19E1",24,159.4,6.64,20,10
"473","BATA08E1L1","LIB0018","BATA08","BATA08E1",18,199.8,11.1,20,10
"474","BATC11E1L1","LIB0018","BATC11","BATC11E1",20,195.8,9.79,20,7
"475","BATC02E1L1","LIB0018","BATC02","BATC02E1",10,193,19.3,20,10
"476","BATB05E1L1","LIB0018","BATB05","BATB05E1",24,33.6,1.4,10,13
"477","BATA07E1L1","LIB0018","BATA07","BATA07E1",13,192.4,14.8,20,10
"478","BATB12E1L1","LIB0018","BATB12","BATB12E1",24,54.7,2.28,20,10
"479","BATB04E1L1","LIB0018","BATB04","BATB04E1",24,15.4,0.64,10,13
"480","C1_EXB0012E1L1","LIB0018","C1_EXB0012","C1_EXB0012E1",24,0,0,10,19
"481","BATA17E1L1","LIB0018","BATA17","BATA17E1",22,191.6,8.71,20,7
"482","BATA01E1L1","LIB0018","BATA01","BATA01E1",12,186,15.5,20,7
"483","BATC14E1L1","LIB0018","BATC14","BATC14E1",20,192,9.6,20,7
"484","BATC12E1L1","LIB0018","BATC12","BATC12E1",24,192.5,8.02,20,10
"485","BATB16E1L1","LIB0018","BATB16","BATB16E1",24,43.2,1.8,10,13
"486","BATB13E1L1","LIB0018","BATB13","BATB13E1",24,44.4,1.85,10,10
"487","BATB03E1L1","LIB0018","BATB03","BATB03E1",24,17.5,0.73,10,13
"488","BATA20E1L1","LIB0018","BATA20","BATA20E1",24,196.8,8.2,20,10
"489","BATB07E1L1","LIB0018","BATB07","BATB07E1",24,16.3,0.68,10,13
"490","BATC05E1L1","LIB0018","BATC05","BATC05E1",13,187.2,14.4,20,7
"491","BATA06E1L1","LIB0018","BATA06","BATA06E1",12,196.8,16.4,20,10
"492","BATA13E1L1","LIB0018","BATA13","BATA13E1",24,181.4,7.56,20,10
"493","BATB11E1L1","LIB0018","BATB11","BATB11E1",24,43.7,1.82,10,10
"494","BATA05E1L1","LIB0018","BATA05","BATA05E1",15,195,13,20,10
"495","BATB10E1L1","LIB0018","BATB10","BATB10E1",24,22.1,0.92,10,10
"496","BATC07E1L1","LIB0018","BATC07","BATC07E1",13,197.6,15.2,20,10
"497","BATC17E1L1","LIB0018","BATC17","BATC17E1",24,197.3,8.22,20,10
"498","BATC20E1L1","LIB0018","BATC20","BATC20E1",24,181,7.54,20,7
"499","BATA18E1L1","LIB0018","BATA18","BATA18E1",24,187,7.79,20,10
"500","BATB17E1L1","LIB0018","BATB17","BATB17E1",24,44.4,1.85,10,13
"501","BATC04E1L1","LIB0018","BATC04","BATC04E1",20,290,14.5,20,10
"502","BATC18E1L1","LIB0018","BATC18","BATC18E1",18,196.2,10.9,20,10
"503","ABS02E1L1","LIB0019","ABS02","ABS02E1",24,199.7,8.32,20,7
"504","ABG38E1L2","LIB0019","ABG38","ABG38E1",24,42,1.75,20,10
"505","ABS42E1L1","LIB0019","ABS42","ABS42E1",24,41.8,1.74,10,7
"506","ABS20E1L1","LIB0019","ABS20","ABS20E1",24,35.3,1.47,10,10
"507","ACZ33E1L2","LIB0019","ACZ33","ACZ33E1",24,77.5,3.23,20,7
"508","AAM53E1L2","LIB0019","AAM53","AAM53E1",24,74.4,3.1,20,10
"509","ADK23E1L2","LIB0019","ADK23","ADK23E1",23,193,8.39,20,7
"510","ABS96E1L1","LIB0019","ABS96","ABS96E1",24,57.6,2.4,20,7
"511","ABS28E1L1","LIB0019","ABS28","ABS28E1",24,83.8,3.49,20,7
"512","ADV25E1L1","LIB0019","ADV25","ADV25E1",24,44.4,1.85,10,10
"513","ABS26E1L1","LIB0019","ABS26","ABS26E1",24,81.8,3.41,20,7
"514","ABS40E1L1","LIB0019","ABS40","ABS40E1",24,14.1,0.59,10,10
"515","ADA63E1L1","LIB0019","ADA63","ADA63E1",24,58.1,2.42,20,7
"516","ABS94E1L1","LIB0019","ABS94","ABS94E1",24,31.4,1.31,10,7
"517","ADA70E1L1","LIB0019","ADA70","ADA70E1",24,35.5,1.48,10,7
"518","ADA68E1L1","LIB0019","ADA68","ADA68E1",24,24.2,1.01,10,7
"519","ACP13E1L1","LIB0019","ACP13","ACP13E1",24,13.3,0.56,10,10
"520","ABS32E1L1","LIB0019","ABS32","ABS32E1",24,37.2,1.55,10,10
"521","ADJ92E1L2","LIB0019","ADJ92","ADJ92E1",20,192.4,9.62,20,7
"522","ACO90E1L1","LIB0019","ACO90","ACO90E1",24,60.2,2.51,20,7
"523","ADK31E1L2","LIB0019","ADK31","ADK31E1",24,32.9,1.37,20,10
"524","ACX42E1L1","LIB0019","ACX42","ACX42E1",24,11.1,0.46,10,10
"525","ADV55E1L1","LIB0019","ADV55","ADV55E1",24,2.1,0.09,10,13
"526","ADA65E1L1","LIB0019","ADA65","ADA65E1",24,6,0.25,10,10
"527","ABS92E1L1","LIB0019","ABS92","ABS92E1",24,22.1,0.92,10,7
"528","ADV57E1L1","LIB0019","ADV57","ADV57E1",24,0,0,10,16
"529","ADK10E1L2","LIB0019","ADK10","ADK10E1",24,42.2,1.76,20,10
"530","ACX32E1L1","LIB0019","ACX32","ACX32E1",24,90,3.75,20,7
"531","ACP12E1L1","LIB0019","ACP12","ACP12E1",24,8.2,0.34,10,10
"532","ADA72E1L1","LIB0019","ADA72","ADA72E1",24,25.2,1.05,10,7
"533","C1_EXB0014E1L1","LIB0019","C1_EXB0014","C1_EXB0014E1",24,0,0,10,19
"534","ABS12E1L1","LIB0019","ABS12","ABS12E1",24,23.8,0.99,10,10
"535","ABG57E1L2","LIB0019","ABG57","ABG57E1",12,199.2,16.6,20,10
"536","ADA67E1L1","LIB0019","ADA67","ADA67E1",24,22.4,0.93,10,7
"537","ACO91E1L1","LIB0019","ACO91","ACO91E1",24,19.4,0.81,10,10
"538","ACX40E1L1","LIB0019","ACX40","ACX40E1",24,4.9,0.21,10,16
"539","ABU61E1L1","LIB0020","ABU61","ABU61E1",24,0,0,10,20
"540","ABL88E1L1","LIB0020","ABL88","ABL88E1",24,75.1,3.13,20,9
"541","ACH41E1L1","LIB0020","ACH41","ACH41E1",24,3.6,0.15,10,16
"542","C1_EXB0018E1L1","LIB0020","C1_EXB0018","C1_EXB0018E1",24,0,0,10,22
"543","ABM15E1L1","LIB0020","ABM15","ABM15E1",24,0,0,10,20
"544","ABT03E1L1","LIB0020","ABT03","ABT03E1",24,9.7,0.41,10,11
"545","ABH62E1L1","LIB0020","ABH62","ABH62E1",24,128.6,5.36,20,12
"546","ADU85E1L1","LIB0020","ADU85","ADU85E1",24,0,0,10,20
"547","ABT43E1L1","LIB0020","ABT43","ABT43E1",24,0,0,10,17
"548","ABH60E1L1","LIB0020","ABH60","ABH60E1",24,184.8,7.7,20,7
"549","ABM07E1L1","LIB0020","ABM07","ABM07E1",24,102.7,4.28,20,12
"550","ABU62E1L1","LIB0020","ABU62","ABU62E1",24,0,0,10,20
"551","ABT33E1L1","LIB0020","ABT33","ABT33E1",24,1.4,0.06,10,15
"552","ABU38E1L1","LIB0020","ABU38","ABU38E1",24,0,0,10,20
"553","ABT87E1L1","LIB0020","ABT87","ABT87E1",24,42.7,1.78,10,12
"554","C1_EXB0017E1L1","LIB0020","C1_EXB0017","C1_EXB0017E1",24,0,0,10,20
"555","ABT86E1L1","LIB0020","ABT86","ABT86E1",24,17.5,0.73,10,14
"556","ABC65E1L1","LIB0020","ABC65","ABC65E1",24,7.9,0.33,10,16
"557","ABT13E1L1","LIB0020","ABT13","ABT13E1",24,4.1,0.17,10,17
"558","ABM17E1L1","LIB0020","ABM17","ABM17E1",24,0,0,10,21
"559","ACP21E1L1","LIB0020","ACP21","ACP21E1",24,4.5,0.19,10,18
"560","ABH56E1L1","LIB0020","ABH56","ABH56E1",23.1,200,8.66,20,13
"561","ABU49E1L1","LIB0020","ABU49","ABU49E1",24,0,0,10,21
"562","ABH58E1L1","LIB0020","ABH58","ABH58E1",24,83.3,3.47,20,13
"563","ABC67E1L1","LIB0020","ABC67","ABC67E1",24,0,0,10,21
"564","ABT15E1L1","LIB0020","ABT15","ABT15E1",21.3,200,9.39,20,10
"565","ABU54E1L1","LIB0020","ABU54","ABU54E1",19.8,200,10.1,20,9
"566","ABL68E1L1","LIB0020","ABL68","ABL68E1",24,33.6,1.4,10,13
"567","ACP10E1L1","LIB0020","ACP10","ACP10E1",24,4.2,0.18,10,17
"568","ABT11E1L1","LIB0020","ABT11","ABT11E1",24,170.4,7.1,20,7
"569","ABU40E1L1","LIB0020","ABU40","ABU40E1",24,158.4,6.6,20,16
"570","ACP14E1L1","LIB0020","ACP14","ACP14E1",24,1.8,0.08,10,14
"571","ADU90E1L1","LIB0020","ADU90","ADU90E1",24,1.5,0.06,10,19
"572","ABT47E1L1","LIB0020","ABT47","ABT47E1",24,1.4,0.06,10,18
"573","AEK07E2L1","LIB0021","AEK07","AEK07E2",24,5.3,0.22,10,19
"574","AAT07E2L1","LIB0021","AAT07","AAT07E2",24,3.8,0.16,10,19
"575","AAT09E2L1","LIB0021","AAT09","AAT09E2",24,2.6,0.11,10,19
"576","ABU59E2L1","LIB0021","ABU59","ABU59E2",24,110.9,4.62,20,16
"577","ABU55E2L1","LIB0021","ABU55","ABU55E2",20.6,200,9.73,20,16
"578","ABU44E2L1","LIB0021","ABU44","ABU44E2",24,16.1,0.67,10,16
"579","C1_EXB0016E1L1","LIB0021","C1_EXB0016","C1_EXB0016E1",24,13.2,0.55,10,19
"580","ABU28E2L1","LIB0021","ABU28","ABU28E2",24,91,3.79,20,13
"581","ABT53E2L1","LIB0021","ABT53","ABT53E2",24,28.8,1.2,10,16
"582","ABU30E2L1","LIB0021","ABU30","ABU30E2",24,15.8,0.66,10,19
"583","ABT69E2L1","LIB0021","ABT69","ABT69E2",24,63.4,2.64,20,16
"584","ABT68E2L1","LIB0021","ABT68","ABT68E2",24,128.4,5.35,20,16
"585","ABT55E2L1","LIB0021","ABT55","ABT55E2",24,61,2.54,20,16
"586","ABT71E2L1","LIB0021","ABT71","ABT71E2",20.1,200,9.96,20,16
"587","ABU57E2L1","LIB0021","ABU57","ABU57E2",24,173.8,7.24,20,13
"588","ABT51E2L1","LIB0021","ABT51","ABT51E2",24,33.4,1.39,10,19
"589","ABC64E1L1","LIB0022","ABC64","ABC64E1",20,176.4,8.82,20,4
"590","ADV02E1L1","LIB0022","ADV02","ADV02E1",20,1.2,0.06,10,13
"591","ACH69E1L1","LIB0022","ACH69","ACH69E1",20,22.6,1.13,10,7
"592","ACP19E1L1","LIB0022","ACP19","ACP19E1",20,24.8,1.24,10,6
"593","ACP22E1L1","LIB0022","ACP22","ACP22E1",20,20.6,1.03,10,9
"594","ACP23E1L1","LIB0022","ACP23","ACP23E1",20,60.4,3.02,20,5
"595","ABC73E1L1","LIB0022","ABC73","ABC73E1",20,51.2,2.56,20,6
"596","ACP15E1L1","LIB0022","ACP15","ACP15E1",0,0,0,10,14
"597","ADU83E1L1","LIB0022","ADU83","ADU83E1",0,0,0,10,14
"598","C1_EXB0019E1L1","LIB0022","C1_EXB0019","C1_EXB0019E1",0,0,0,10,20
"599","ABD12E1L1","LIB0022","ABD12","ABD12E1",20,132.6,6.63,20,6
"600","ACP16E1L1","LIB0022","ACP16","ACP16E1",20,9.2,0.46,10,9
"601","ADU88E1L1","LIB0022","ADU88","ADU88E1",0,0,0,10,17
"602","ADV11E1L1","LIB0022","ADV11","ADV11E1",20,1.2,0.06,10,11
"603","ACP06E1L1","LIB0022","ACP06","ACP06E1",20,8.8,0.44,10,10
"604","ABC84E1L1","LIB0022","ABC84","ABC84E1",20,20.6,1.03,10,9
"605","AFN06E1L1","LIB0027","AFN06","AFN06E1",20,15.1,0.76,10,10
"606","AFN08E1L1","LIB0027","AFN08","AFN08E1",20,6.8,0.34,10,8
"607","AFN28E1L1","LIB0027","AFN28","AFN28E1",20,5.3,0.26,10,9
"608","ACJ39E1L1","LIB0027","ACJ39","ACJ39E1",20,26.8,1.34,10,6
"609","ACE34E1L1","LIB0027","ACE34","ACE34E1",20,0,0,10,16
"610","ACE28E1L1","LIB0027","ACE28","ACE28E1",20,13.6,0.68,10,8
"611","ACD79E1L1","LIB0027","ACD79","ACD79E1",20,1.1,0.06,10,16
"612","ACJ37E1L1","LIB0027","ACJ37","ACJ37E1",20,2.1,0.11,10,22
"613","ACD03E1L1","LIB0027","ACD03","ACD03E1",20,0,0,10,16
"614","AFN23E1L1","LIB0027","AFN23","AFN23E1",20,2.5,0.13,10,14
"615","AFN12E1L1","LIB0027","AFN12","AFN12E1",20,30.6,1.53,10,6
"616","ACD90E1L1","LIB0027","ACD90","ACD90E1",20,2,0.1,10,12
"617","AFN29E1L1","LIB0027","AFN29","AFN29E1",20,2.5,0.12,10,11
"618","AFN10E1L1","LIB0027","AFN10","AFN10E1",20,5.6,0.28,10,10
"619","AFN31E1L1","LIB0027","AFN31","AFN31E1",20,2.5,0.12,10,16
"620","C1_EXB0020E1L1","LIB0027","C1_EXB0020","C1_EXB0020E1",20,9.2,0.46,10,8
"621","ABL68E1L2","LIB0028","ABL68","ABL68E1",20,28,1.4,10,10
"622","ABU59E2L2","LIB0028","ABU59","ABU59E2",18,83.2,4.62,20,7
"623","C1_EXB0016E1L2","LIB0028","C1_EXB0016","C1_EXB0016E1",12.5,6.9,0.55,10,13
"624","AAT09E2L2","LIB0028","AAT09","AAT09E2",20,2.2,0.11,10,20
"625","ABH56E1L2","LIB0028","ABH56","ABH56E1",20,173.2,8.66,20,8
"626","ABT71E2L2","LIB0028","ABT71","ABT71E2",10,99.6,9.96,20,8
"627","ABT55E2L2","LIB0028","ABT55","ABT55E2",10,25.4,2.54,20,7
"628","ADU90E1L2","LIB0028","ADU90","ADU90E1",20,1.2,0.06,10,15
"629","ABT33E1L2","LIB0028","ABT33","ABT33E1",18,1.1,0.06,10,15
"630","ABU57E2L2","LIB0028","ABU57","ABU57E2",20,144.8,7.24,20,6
"631","ABU40E1L2","LIB0028","ABU40","ABU40E1",20,132,6.6,20,7
"632","ABU55E2L2","LIB0028","ABU55","ABU55E2",18,175.1,9.73,20,9
"633","AEK07E2L2","LIB0028","AEK07","AEK07E2",20,4.4,0.22,10,14
"634","ABT68E2L2","LIB0028","ABT68","ABT68E2",15,80.3,5.35,20,10
"635","ACP21E1L2","LIB0028","ACP21","ACP21E1",20,3.8,0.19,10,16
"636","ABT69E2L2","LIB0028","ABT69","ABT69E2",20,52.8,2.64,20,10
"637","ABU62E1L2","LIB0028","ABU62","ABU62E1",20,0,0,10,16
"638","ABU28E2L2","LIB0028","ABU28","ABU28E2",20,75.8,3.79,20,8
"639","ABU30E2L2","LIB0028","ABU30","ABU30E2",20,13.2,0.66,10,9
"640","ABT51E2L2","LIB0028","ABT51","ABT51E2",14,19.5,1.39,10,13
"641","ABT53E2L2","LIB0028","ABT53","ABT53E2",18,21.6,1.2,10,15
"642","ABT47E1L2","LIB0028","ABT47","ABT47E1",10,0.6,0.06,10,13
"643","ABU44E2L2","LIB0028","ABU44","ABU44E2",20,13.4,0.67,10,11
"644","ABU61E1L2","LIB0028","ABU61","ABU61E1",20,0,0,10,18
"645","AAT07E2L2","LIB0028","AAT07","AAT07E2",5,0.8,0.16,10,15
"646","AFW18E1L1","LIB0030","AFW18","AFW18E1",13.5,200,14.8,20,4
"647","C1_EXB0022E1L1","LIB0030","C1_EXB0022","C1_EXB0022E1",20,0,0,2,25
"648","ACJ61E1L1","LIB0030","ACJ61","ACJ61E1",20,3.4,0.17,5,9
